Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
3,1,1,1,1,2288,2284,3,2580,3.95408368110657,11.4727573394775
3,1,1,1,2,2247,2246,1,2549,3.90657329559326,12.2916564941406
3,1,1,1,3,2160,2158,1,2525,3.86979103088379,13.0450229644775
3,1,1,1,4,2664,2662,2,2351,3.60312032699585,12.3704490661621
3,1,1,1,5,2729,2727,2,2351,3.60312032699585,11.862021446228
3,1,1,1,6,3390,3387,3,2351,3.60312032699585,13.3872776031494
3,1,1,1,7,2983,2980,3,2366,3.62610912322998,12.9841108322144
3,1,1,1,8,3379,3375,4,2366,3.62610912322998,10.7482509613037
3,1,1,1,9,3235,3231,4,2365,3.62457656860352,12.4094905853271
3,1,1,1,10,3318,3313,4,2366,3.62610912322998,11.6569881439209
3,1,1,1,11,3517,3511,5,2366,3.62610912322998,12.8092308044434
3,1,1,1,12,3666,3660,5,2367,3.62764191627502,10.9231491088867
3,1,1,1,13,3554,3547,6,2367,3.62764191627502,13.4117450714111
3,1,1,1,14,3879,3872,7,2370,3.63223958015442,14.4802284240723
3,1,1,1,15,3780,3772,7,2368,3.62917447090149,10.0429334640503
3,1,1,1,16,4143,4135,7,2367,3.62764191627502,11.3488626480103
3,1,1,1,17,4245,4236,8,2364,3.62304401397705,11.114052772522
3,1,1,1,18,4402,4393,9,2372,3.63530468940735,13.5191974639893
3,1,1,1,19,4768,4756,11,2372,3.63530468940735,15.2383699417114
3,1,1,1,20,5090,5080,9,2380,3.64756536483765,11.406436920166
3,1,1,1,21,5367,5356,10,2376,3.64143514633179,11.7238540649414
3,1,1,1,22,4718,4705,13,2382,3.65063071250916,12.4068460464478
3,1,1,1,23,5299,5288,11,2378,3.64450025558472,10.5377836227417
3,1,1,1,24,5339,5324,14,2386,3.65676093101501,11.6801681518555
3,1,1,1,25,5633,5621,12,2380,3.64756536483765,11.362268447876
3,1,1,1,26,5212,5199,13,2393,3.66748905181885,13.2997570037842
3,1,1,1,27,5318,5305,13,2391,3.66442394256592,11.0961132049561
3,1,1,1,28,5983,5969,13,2387,3.65829372406006,13.0337429046631
3,1,1,1,29,5636,5619,16,2395,3.67055439949036,10.4291877746582
3,1,1,1,30,6035,6019,15,2389,3.66135883331299,11.9979190826416
4,1,1,2,1,4522,4517,4,2534,3.88358449935913,15.7775182723999
